id,name,address,roadAddress,displayCode,displayName,city_id,city_name,point_x,point_y,routeType_id,routeType_name,transfers,,,자치구_코드_명,면적(km²),지하철역_수,지하철역_밀도(개/km²)
531,충정로,서울특별시 서대문구 충정로3가 248-1,서울특별시 서대문구 충정로 28-1,531,충정로역,1000,서울,126.9630028,37.5603459,5,5호선,243,,,,,,
326,독립문,서울특별시 서대문구 현저동 101,서울특별시 서대문구 통일로 247,326,독립문역,1000,서울,126.9579154,37.5744571,3,3호선,,,,,,,
11322,솔밭공원,서울특별시 강북구 우이동 57-28,,S111,솔밭공원역,1000,서울,127.013278,37.6560475,113,우이신설선,,,,,,,
70101,신평,부산광역시 사하구 신평동 646,부산광역시 사하구 하신번영로 140,101,신평역,7000,부산,128.9606392,35.0951887,71,1호선,,,,,,,
70919,연지공원,경상남도 김해시 구산동 1072-8,경상남도 김해시 해반천로 5,119,연지공원역,7000,부산,128.8692924,35.2495919,79,부산김해경전철,,,,,,,
40323,동천,대구광역시 북구 동천동 574,대구광역시 북구 팔거천동로 147,315,동천역,4000,대구,128.5566637,35.9377052,43,3호선,,,,,,,
630,이태원,서울특별시 용산구 이태원동 119-23,서울특별시 용산구 이태원로 177,630,이태원역,1000,서울,126.9945905,37.5345416,6,6호선,,,,,,,
1607,공덕,서울특별시 마포구 도화동 25-13,서울특별시 마포구 마포대로 92,K312,공덕역,1000,서울,126.9519483,37.542533,104,경의중앙선,"5,296,264,002",,,,,,
627,효창공원앞,서울특별시 용산구 효창동 80,서울특별시 용산구 백범로 287,627,효창공원앞역,1000,서울,126.9614375,37.5392738,6,6호선,1606,,,,,,
136,노량진,서울특별시 동작구 노량진동 67-2,서울특별시 동작구 노량진로 151,136,노량진역,1000,서울,126.9416726,37.5140823,1,1호선,917,,,,,,
432,총신대입구 (이수),서울특별시 동작구 사당동 736-1,서울특별시 동작구 동작대로 117,432,총신대입구(이수)역,1000,서울,126.982193,37.4868026,4,4호선,736,,,,,,
920,동작,서울특별시 동작구 동작동 326,서울특별시 동작구 현충로 220,920,동작역,1000,서울,126.9777743,37.5031333,9,9호선,431,,,,,,
340,교대,서울특별시 서초구 서초동 1748-4,서울특별시 서초구 서초대로 294,340,교대역,1000,서울,127.0138201,37.4930313,3,3호선,223,,,,,,
734,고속터미널,서울특별시 서초구 반포동 19-11,서울특별시 서초구 신반포로 188,734,고속터미널역,1000,서울,127.0045239,37.5034708,7,7호선,"339,923",,,,,,
923,고속터미널,서울특별시 서초구 반포동 19-11,서울특별시 서초구 신반포로 188,923,고속터미널역,1000,서울,127.0043179,37.5060026,9,9호선,"339,734",,,,,,
1909,신논현,서울특별시 강남구 역삼동,서울특별시 서초구 강남대로 209,D06,신논현역,1000,서울,127.0247661,37.503932,109,신분당선,925,,,,,,
1518,구룡,서울특별시 강남구 개포동 175-3,서울특별시 강남구 개포로 403,K218,구룡역,1000,서울,127.0593452,37.4870094,116,수인분당선,,,,,,,
344,도곡,서울특별시 강남구 도곡동 339-2,서울특별시 강남구 남부순환로 2814,344,도곡역,1000,서울,127.0553491,37.4908923,3,3호선,1517,,,,,,
222,강남,서울특별시 강남구 역삼동 858,서울특별시 강남구 강남대로 396,222,강남역,1000,서울,127.027619,37.4979518,2,2호선,1910,,,,,,
218,종합운동장,서울특별시 송파구 잠실동 122,서울특별시 송파구 올림픽로 23,218,종합운동장역,1000,서울,127.0736743,37.5110373,2,2호선,930,,,,,,
930,종합운동장,서울특별시 송파구 잠실동 123,서울특별시 송파구 올림픽로 23,930,종합운동장역,1000,서울,127.0764306,37.5113717,9,9호선,218,,,,,,
924,사평,서울특별시 서초구 반포동 128-7,서울특별시 서초구 사평대로 285,924,사평역,1000,서울,127.0150731,37.5043808,9,9호선,,,,,,,
1823,상천,경기도 가평군 청평면 상천리 1260-1,경기도 가평군 청평면 상천역로 29,P133,상천역,1000,서울,127.4544338,37.7700396,108,경춘선,,,,,,,
1304,국수,경기도 양평군 양서면 국수리 258-25,경기도 양평군 양서면 국수역길 45,K132,국수역,1000,서울,127.3994612,37.5161955,104,경의중앙선,,,,,,,
216,잠실,서울특별시 송파구 잠실동 8,서울특별시 송파구 올림픽로 265,216,잠실역,1000,서울,127.1001714,37.5133497,2,2호선,814,,,,,,
550,굽은다리,서울특별시 강동구 명일동 345-12,서울특별시 강동구 양재대로 1572,550,굽은다리역,1000,서울,127.1429227,37.5455466,5,5호선,,,,,,,
570,올림픽공원,서울특별시 송파구 방이동 89-28,서울특별시 송파구 양재대로 1233,P550,올림픽공원역,1000,서울,127.1308466,37.5158827,5,5호선,936,,,,,,
813,몽촌토성,서울특별시 송파구 신천동 19,서울특별시 송파구 올림픽로 383,813,몽촌토성역,1000,서울,127.1127749,37.5176625,8,8호선,,,,,,,
628,삼각지,서울특별시 용산구 한강로1가 45-1,서울특별시 용산구 한강대로 185,628,삼각지역,1000,서울,126.9740193,37.5355916,6,6호선,428,,,,,,
4003,홍대입구,서울특별시 마포구 동교동 190-1,서울특별시 마포구 양화로 188,A03,홍대입구역,1000,서울,126.9266134,37.5577069,101,공항철도,"2,391,609",,,,,,
529,공덕,서울특별시 마포구 공덕동 423-29,서울특별시 마포구 마포대로 100,529,공덕역,1000,서울,126.9514586,37.5445593,5,5호선,"62,640,021,607",,,,,,
626,공덕,서울특별시 마포구 공덕동 439,서울특별시 마포구 백범로 200,626,공덕역,1000,서울,126.9519689,37.5435148,6,6호선,"52,940,021,607",,,,,,
1612,가좌,서울특별시 서대문구 남가좌동 296-12,서울특별시 서대문구 수색로 27,K315,가좌역,1000,서울,126.9149612,37.5687984,104,경의중앙선,,,,,,,
242,아현,서울특별시 마포구 아현동 354-23,서울특별시 마포구 신촌로 270,242,아현역,1000,서울,126.956132,37.5573879,2,2호선,,,,,,,
530,애오개,서울특별시 마포구 아현동 612,서울특별시 마포구 마포대로 210,530,애오개역,1000,서울,126.9567586,37.5535995,5,5호선,,,,,,,
325,무악재,서울특별시 서대문구 홍제동 26-1,서울특별시 서대문구 통일로 361,325,무악재역,1000,서울,126.9502664,37.5825064,3,3호선,,,,,,,
11321,북한산우이,서울특별시 강북구 우이동 16-20,,S110,북한산우이역,1000,서울,127.0127977,37.6629089,113,우이신설선,,,,,,,
70100,동매,부산광역시 사하구 신평동 583,부산광역시 사하구 신산로 168,100,동매역,7000,부산,128.9735345,35.0897857,71,1호선,,,,,,,
70920,장신대,경상남도 김해시 삼계동 1520-2,경상남도 김해시 해반천로 129,120,장신대역,7000,부산,128.8672061,35.2595208,79,부산김해경전철,,,,,,,
40322,팔거,대구광역시 북구 동천동 960,대구광역시 북구 팔거천동로 226,314,팔거역,4000,대구,128.5583472,35.9441292,43,3호선,,,,,,,
629,녹사평,서울특별시 용산구 용산동4가 4,서울특별시 용산구 녹사평대로 195,629,녹사평역,1000,서울,126.9868953,37.5345855,6,6호선,,,,,,,
1608,서강대,서울특별시 마포구 노고산동 112-5,서울특별시 마포구 서강로 118,K313,서강대역,1000,서울,126.9354452,37.5521672,104,경의중앙선,,,,,,,
137,대방,서울특별시 영등포구 신길동 1368-3,서울특별시 영등포구 여의대방로 300,137,대방역,1000,서울,126.9264239,37.5134021,1,1호선,11712,,,,,,
917,노량진,서울특별시 동작구 노량진동 60-11,서울특별시 동작구 노량진로 130,917,노량진역,1000,서울,126.9410644,37.5135814,9,9호선,136,,,,,,
433,사당,서울특별시 동작구 사당동 588-44,서울특별시 동작구 동작대로 3,433,사당역,1000,서울,126.9816679,37.4767975,4,4호선,226,,,,,,
736,이수,서울특별시 동작구 사당동 144-4,서울특별시 동작구 사당로 310,736,이수역,1000,서울,126.9820675,37.4853856,7,7호선,432,,,,,,
921,구반포,서울특별시 서초구 반포동 817,서울특별시 서초구 신반포로 17,921,구반포역,1000,서울,126.9874422,37.5014384,9,9호선,,,,,,,
919,흑석,서울특별시 동작구 흑석동 4,서울특별시 동작구 현충로 90,919,흑석역,1000,서울,126.9633951,37.5091825,9,9호선,,,,,,,
341,남부터미널,서울특별시 서초구 서초동 1748-30,서울특별시 서초구 서초중앙로 31,341,남부터미널역,1000,서울,127.0162878,37.4849169,3,3호선,,,,,,,
223,교대,서울특별시 서초구 서초동 1748-4,서울특별시 서초구 서초대로 294,223,교대역,1000,서울,127.0143955,37.4939022,2,2호선,340,,,,,,
735,내방,서울특별시 서초구 방배동 874-16,서울특별시 서초구 서초대로 103,735,내방역,1000,서울,126.9935034,37.4876246,7,7호선,,,,,,,
922,신반포,서울특별시 서초구 반포동 128-1,서울특별시 서초구 신반포로 105,922,신반포역,1000,서울,126.9960331,37.5034962,9,9호선,,,,,,,
1910,강남,서울특별시 강남구 역삼동 858,서울특별시 강남구 강남대로 396,D07,강남역,1000,서울,127.0283576,37.4963731,109,신분당선,222,,,,,,
1519,개포동,서울특별시 강남구 개포동 195,서울특별시 강남구 개포로 420,K219,개포동역,1000,서울,127.0664956,37.4891822,116,수인분당선,,,,,,,
345,대치,서울특별시 강남구 대치동 317-3,서울특별시 강남구 남부순환로 2952,345,대치역,1000,서울,127.0634417,37.4945866,3,3호선,,,,,,,
343,매봉,서울특별시 강남구 도곡동 179-2,서울특별시 강남구 남부순환로 2744,343,매봉역,1000,서울,127.0469211,37.4870378,3,3호선,,,,,,,
217,잠실새내,서울특별시 송파구 잠실동 33,서울특별시 송파구 올림픽로 140,217,잠실새내역,1000,서울,127.0856011,37.5116235,2,2호선,,,,,,,
931,삼전,서울특별시 송파구 잠실본동 삼전사거리,서울특별시 송파구 백제고분로 187,931,삼전역,1000,서울,127.087432,37.5044913,9,9호선,,,,,,,
1824,가평,경기도 가평군 가평읍 달전리 567,경기도 가평군 가평읍 문화로 13-42,P134,가평역,1000,서울,127.5107313,37.8145184,108,경춘선,,,,,,,
1303,아신,경기도 양평군 옥천면 아신리 산 112-2,경기도 양평군 옥천면 아신역1길 23,K133,아신역,1000,서울,127.4432995,37.5139483,104,경의중앙선,,,,,,,
814,잠실,서울특별시 송파구 신천동 7-4,서울특별시 송파구 올림픽로 305,814,잠실역,1000,서울,127.1046659,37.5147742,8,8호선,216,,,,,,
551,명일,서울특별시 강동구 명일동 312,서울특별시 강동구 양재대로 1632,551,명일역,1000,서울,127.1440282,37.5513453,5,5호선,,,,,,,
571,방이,서울특별시 송파구 방이동 217-2,서울특별시 송파구 양재대로 1127,P551,방이역,1000,서울,127.1260023,37.5086169,5,5호선,,,,,,,
936,올림픽공원,서울특별시 송파구 방이동 89-28,서울특별시 송파구 양재대로 1233,936,올림픽공원역,1000,서울,127.1303441,37.5162427,9,9호선,570,,,,,,
4004,디지털미디어시티,서울특별시 마포구 상암동 1140,서울특별시 마포구 성암로 184,A04,디지털미디어시티역,1000,서울,126.8986603,37.5770602,101,공항철도,"6,181,613",,,,,,
239,홍대입구,서울특별시 마포구 동교동 165,서울특별시 마포구 양화로 160,239,홍대입구역,1000,서울,126.9240194,37.5570156,2,2호선,"40,031,609",,,,,,
1609,홍대입구,서울특별시 마포구 동교동 190-1,서울특별시 마포구 양화로 188,K314,홍대입구역,1000,서울,126.9275504,37.5571098,104,경의중앙선,"2,394,003",,,,,,
528,마포,서울특별시 마포구 도화동 160,서울특별시 마포구 마포대로 33,528,마포역,1000,서울,126.9457992,37.539488,5,5호선,,,,,,,
625,대흥,서울특별시 마포구 대흥동 128-1,서울특별시 마포구 대흥로 85,625,대흥역,1000,서울,126.9424666,37.5476314,6,6호선,,,,,,,
1613,디지털미디어시티,서울특별시 은평구 수색동 37-7,서울특별시 은평구 수색로 193,K316,디지털미디어시티역,1000,서울,126.9004835,37.5775083,104,경의중앙선,"6,184,004",,,,,,
241,이대,서울특별시 마포구 염리동 8-85,서울특별시 마포구 신촌로 180,241,이대역,1000,서울,126.9462596,37.5567836,2,2호선,,,,,,,
324,홍제,서울특별시 서대문구 홍제동 161-1,서울특별시 서대문구 통일로 440-1,324,홍제역,1000,서울,126.9441135,37.5888028,3,3호선,,,,,,,
70099,장림,부산광역시 사하구 장림동 185-2,부산광역시 사하구 다대로 230,99,장림역,7000,부산,128.9773487,35.0819248,71,1호선,,,,,,,
70921,가야대,경상남도 김해시 삼계동 1519-7,경상남도 김해시 해반천로 211,121,가야대역,7000,부산,128.8650028,35.2667564,79,부산김해경전철,,,,,,,
40321,학정,대구광역시 북구 학정동 752-3,대구광역시 북구 팔거천동로 310,313,학정역,4000,대구,128.5591892,35.951578,43,3호선,,,,,,,
138,신길,서울특별시 영등포구 신길동 42-7,서울특별시 영등포구 영등포로 327,138,신길역,1000,서울,126.9186529,37.5168369,1,1호선,525,,,,,,
11712,대방,서울특별시 영등포구 신길동 1375-1,,S402,대방역,1000,서울,126.9252411,37.5127,117,신림선,137,,,,,,
918,노들,서울특별시 동작구 본동 344-10,서울특별시 동작구 노량진로 238,918,노들역,1000,서울,126.9532132,37.5126946,9,9호선,,,,,,,
916,샛강,서울특별시 영등포구 여의도동 5-6,서울특별시 영등포구 의사당대로 166,916,샛강역,1000,서울,126.9288896,37.5167454,9,9호선,11711,,,,,,
434,남태령,서울특별시 서초구 방배동 2909,서울특별시 서초구 과천대로 816,434,남태령역,1000,서울,126.9891138,37.4642465,4,4호선,,,,,,,
226,사당,서울특별시 동작구 사당동 1129,서울특별시 동작구 남부순환로 2089,226,사당역,1000,서울,126.9813633,37.4765746,2,2호선,433,,,,,,
737,남성,서울특별시 동작구 사당동 산 25-33,서울특별시 동작구 사당로 218,737,남성역,1000,서울,126.9710516,37.4847491,7,7호선,,,,,,,
342,양재,서울특별시 서초구 서초동 1366-9,서울특별시 서초구 남부순환로 2585,342,양재역,1000,서울,127.034022,37.4845573,3,3호선,1911,,,,,,
224,서초,서울특별시 서초구 서초동 1748-5,서울특별시 서초구 서초대로 233,224,서초역,1000,서울,127.0077018,37.4918518,2,2호선,,,,,,,
1911,양재,서울특별시 서초구 서초동 1366-9,서울특별시 서초구 남부순환로 2585,D08,양재역,1000,서울,127.0348766,37.4835997,109,신분당선,342,,,,,,
1520,대모산입구,서울특별시 강남구 일원동 700,서울특별시 강남구 개포로 522,K220,대모산입구역,1000,서울,127.072761,37.4913748,116,수인분당선,,,,,,,
346,학여울,서울특별시 강남구 대치동 514-3,서울특별시 강남구 남부순환로 3104,346,학여울역,1000,서울,127.0705794,37.4966981,3,3호선,,,,,,,
932,석촌고분,서울특별시 송파구 삼전동 180-8,서울특별시 송파구 삼학사로 53,932,석촌고분역,1000,서울,127.0970008,37.5024736,9,9호선,,,,,,,
1825,굴봉산,강원도 춘천시 남산면 백양리 588-30,강원도 춘천시 남산면 서백길 192,P135,굴봉산역,1000,서울,127.5577551,37.8320883,108,경춘선,,,,,,,
1394,오빈,경기도 양평군 양평읍 오빈리 238-41,경기도 양평군 양평읍 덕바위길 58,K134,오빈역,1000,서울,127.4738037,37.5061295,104,경의중앙선,,,,,,,
815,석촌,서울특별시 송파구 석촌동 209,서울특별시 송파구 송파대로 439,815,석촌역,1000,서울,127.1066681,37.5057994,8,8호선,933,,,,,,
552,고덕,서울특별시 강동구 고덕동 310,서울특별시 강동구 고덕로 253,552,고덕역,1000,서울,127.1541262,37.5550561,5,5호선,,,,,,,
572,오금,서울특별시 송파구 오금동 44-2,서울특별시 송파구 오금로 321,P552,오금역,1000,서울,127.1276118,37.5023346,5,5호선,352,,,,,,
937,둔촌오륜,서울특별시 강동구 둔촌동 227-7,서울특별시 강동구 강동대로 303,937,둔촌오륜역,1000,서울,127.1387274,37.5192709,9,9호선,,,,,,,
935,한성백제,서울특별시 송파구 방이동 88-21,서울특별시 송파구 위례성대로 51,935,한성백제역,1000,서울,127.1162476,37.5164209,9,9호선,,,,,,,
4020,마곡나루,서울특별시 강서구 마곡동 373-10,,A042,마곡나루역,1000,서울,126.8274551,37.565599,101,공항철도,905,,,,,,
618,디지털미디어시티,서울특별시 은평구 증산동 223-26,서울특별시 은평구 수색로 175,618,디지털미디어시티역,1000,서울,126.9012173,37.5764222,6,6호선,"40,041,613",,,,,,
240,신촌,서울특별시 마포구 노고산동 31-11,서울특별시 마포구 신촌로 90,240,신촌역,1000,서울,126.9368495,37.5551833,2,2호선,,,,,,,
238,합정,서울특별시 마포구 서교동 393,서울특별시 마포구 양화로 55,238,합정역,1000,서울,126.9145231,37.5499346,2,2호선,622,,,,,,
527,여의나루,서울특별시 영등포구 여의도동 84-4,서울특별시 영등포구 여의동로 343,527,여의나루역,1000,서울,126.9328265,37.5271504,5,5호선,,,,,,,
624,광흥창,서울특별시 마포구 창전동 145-17,서울특별시 마포구 독막로 165,624,광흥창역,1000,서울,126.9319509,37.5474807,6,6호선,,,,,,,
1614,수색,서울특별시 은평구 수색동 81,서울특별시 은평구 수색로 261-1,K317,수색역,1000,서울,126.8956951,37.5808606,104,경의중앙선,,,,,,,
323,녹번,서울특별시 은평구 녹번동 55,서울특별시 은평구 통일로 602-1,323,녹번역,1000,서울,126.9357799,37.6008786,3,3호선,,,,,,,
70098,신장림,부산광역시 사하구 장림동 381,부산광역시 사하구 다대로 310,98,신장림역,7000,부산,128.9766441,35.0748084,71,1호선,,,,,,,
40320,칠곡경대병원,대구광역시 북구 동호동 209-1,대구광역시 북구 팔거천동로 386,312,칠곡경대병원역,4000,대구,128.5599098,35.9584388,43,3호선,,,,,,,
139,영등포,서울특별시 영등포구 영등포동 618-496,서울특별시 영등포구 경인로 846,139,영등포역,1000,서울,126.9076047,37.5158126,1,1호선,,,,,,,
525,신길,서울특별시 영등포구 영등포동1가 35,서울특별시 영등포구 경인로 114가길 9,525,신길역,1000,서울,126.9152253,37.5175662,5,5호선,138,,,,,,
11713,서울지방병무청,서울특별시 동작구 대방동 466-41,,S403,서울지방병무청역,1000,서울,126.9225941,37.505772,117,신림선,,,,,,,
11711,샛강,서울특별시 영등포구 여의도동 56,,S401,샛강역,1000,서울,126.9292931,37.517136,117,신림선,916,,,,,,
915,여의도,서울특별시 영등포구 여의도동 2-6,서울특별시 영등포구 의사당대로 101,915,여의도역,1000,서울,126.9240343,37.5217637,9,9호선,526,,,,,,
435,선바위,경기도 과천시 과천동 355,경기도 과천시 중앙로 440,435,선바위역,1000,서울,127.002176,37.4518608,4,4호선,,,,,,,
227,낙성대,서울특별시 관악구 봉천동 1693-39,서울특별시 관악구 남부순환로 1928,227,낙성대역,1000,서울,126.9634281,37.4771195,2,2호선,,,,,,,
225,방배,서울특별시 서초구 방배동 912-14,서울특별시 서초구 방배로 80,225,방배역,1000,서울,126.997667,37.4814956,2,2호선,,,,,,,
738,숭실대입구,서울특별시 동작구 상도동 514,서울특별시 동작구 상도로 378,738,숭실대입구역,1000,서울,126.9539906,37.4958606,7,7호선,,,,,,,
1912,양재시민의숲,서울특별시 서초구 양재동 233-2,서울특별시 서초구 매헌로 116,D09,양재시민의숲역,1000,서울,127.038396,37.4699132,109,신분당선,,,,,,,
1521,수서,서울특별시 강남구 수서동 728,서울특별시 강남구 광평로 270,K221,수서역,1000,서울,127.1009107,37.4879265,116,수인분당선,349,,,,,,
347,대청,서울특별시 강남구 일원동 700-9,서울특별시 강남구 일원로 2,347,대청역,1000,서울,127.0795408,37.493608,3,3호선,,,,,,,
933,석촌,서울특별시 송파구 석촌동 209,서울특별시 송파구 송파대로 439,933,석촌역,1000,서울,127.1072226,37.5051892,9,9호선,815,,,,,,
1826,백양리,강원도 춘천시 남산면 강촌리 680-7,강원도 춘천시 남산면 북한강변길 690,P136,백양리역,1000,서울,127.5891079,37.8308826,108,경춘선,,,,,,,
1302,양평,경기도 양평군 양평읍 양근리 130-37,경기도 양평군 양평읍 역전길 30,K135,양평역,1000,서울,127.4918585,37.4926683,104,경의중앙선,,,,,,,
816,송파,서울특별시 송파구 가락동 459-4,서울특별시 송파구 송파대로 354,816,송파역,1000,서울,127.1122763,37.4996787,8,8호선,,,,,,,
553,상일동,서울특별시 강동구 상일동 148,서울특별시 강동구 고덕로 359,553,상일동역,1000,서울,127.1659375,37.5566629,5,5호선,,,,,,,
573,개롱,서울특별시 송파구 가락동 165-2,서울특별시 송파구 오금로 402,P553,개롱역,1000,서울,127.1350846,37.4979695,5,5호선,,,,,,,
352,오금,서울특별시 송파구 오금동 44-2,서울특별시 송파구 오금로 321,352,오금역,1000,서울,127.1288285,37.5026892,3,3호선,572,,,,,,
938,중앙보훈병원,서울특별시 강동구 둔촌동 8-1,서울특별시 강동구 동남로 625,938,중앙보훈병원역,1000,서울,127.1485418,37.5288331,9,9호선,,,,,,,
934,송파나루,서울특별시 송파구 방이동 2,서울특별시 송파구 백제고분로 446,934,송파나루역,1000,서울,127.1122348,37.5102974,9,9호선,,,,,,,
4005,김포공항,서울특별시 강서구 방화동 886,서울특별시 강서구 하늘길 77,A05,김포공항역,1000,서울,126.8027309,37.5617405,101,공항철도,"51,290,211,520",,,,,,
905,마곡나루,서울특별시 강서구 마곡동 367-6,서울특별시 강서구 마곡중앙5로 2,905,마곡나루역,1000,서울,126.8272818,37.5667761,9,9호선,4020,,,,,,
619,월드컵경기장,서울특별시 마포구 성산동 420,서울특별시 마포구 월드컵로 240,619,월드컵경기장역,1000,서울,126.899273,37.569657,6,6호선,,,,,,,
617,증산,서울특별시 은평구 증산동 199-8,서울특별시 은평구 증산로 306,617,증산역,1000,서울,126.9096966,37.5839486,6,6호선,,,,,,,
237,당산,서울특별시 영등포구 당산동6가 323-1,서울특별시 영등포구 당산로 229,237,당산역,1000,서울,126.9026823,37.5348752,2,2호선,913,,,,,,
622,합정,서울특별시 마포구 합정동 414,서울특별시 마포구 양화로 45,622,합정역,1000,서울,126.9135421,37.5492319,6,6호선,238,,,,,,
526,여의도,서울특별시 영등포구 여의도동 3,서울특별시 영등포구 여의나루로 40,526,여의도역,1000,서울,126.9240786,37.5216246,5,5호선,915,,,,,,
623,상수,서울특별시 마포구 상수동 309-10,서울특별시 마포구 독막로 85,623,상수역,1000,서울,126.9223054,37.5477659,6,6호선,,,,,,,
1615,화전,경기도 고양시 덕양구 화전동 183-10,경기도 고양시 덕양구 화랑로 53,K318,화전역,1000,서울,126.8683865,37.6029081,104,경의중앙선,,,,,,,
322,불광,서울특별시 은평구 대조동 14-1,서울특별시 은평구 통일로 723-1,322,불광역,1000,서울,126.9302369,37.6100758,3,3호선,612,,,,,,
70097,낫개,부산광역시 사하구 다대동 63-13,부산광역시 사하구 다대로 422,97,낫개역,7000,부산,128.9796513,35.0652563,71,1호선,,,,,,,
140,신도림,서울특별시 구로구 신도림동 460-26,서울특별시 구로구 새말로 117-21,140,신도림역,1000,서울,126.8915617,37.5090107,1,1호선,234,,,,,,
524,영등포시장,서울특별시 영등포구 영등포동5가 62-1,서울특별시 영등포구 양산로 200,524,영등포시장역,1000,서울,126.9050557,37.5227351,5,5호선,,,,,,,
11714,보라매,서울특별시 동작구 대방동 466-49,,S404,보라매역,1000,서울,126.9204371,37.500408,117,신림선,742,,,,,,
914,국회의사당,서울특별시 영등포구 여의도동 1-6,서울특별시 영등포구 국회대로 758,914,국회의사당역,1000,서울,126.9177648,37.5282423,9,9호선,,,,,,,
436,경마공원,경기도 과천시 과천동 654,경기도 과천시 경마공원대로 105,436,경마공원역,1000,서울,127.0078924,37.4439936,4,4호선,,,,,,,
228,서울대입구,서울특별시 관악구 봉천동 979-2,서울특별시 관악구 남부순환로 1822,228,서울대입구역,1000,서울,126.9527295,37.4812072,2,2호선,,,,,,,
739,상도,서울특별시 동작구 상도1동 702-1,서울특별시 동작구 상도로 272,739,상도역,1000,서울,126.9482164,37.5025521,7,7호선,,,,,,,
1913,청계산입구,서울특별시 서초구 신원동 270-25,서울특별시 서초구 청계산로 179,D10,청계산입구역,1000,서울,127.0546971,37.4482647,109,신분당선,,,,,,,
1522,복정,서울특별시 송파구 장지동 596-21,서울특별시 송파구 송파대로 6,K222,복정역,1000,서울,127.1266572,37.4698373,116,수인분당선,820,,,,,,
349,수서,서울특별시 강남구 수서동 728,서울특별시 강남구 광평로 270,349,수서역,1000,서울,127.102153,37.487477,3,3호선,1521,,,,,,
348,일원,서울특별시 강남구 일원동 717,서울특별시 강남구 일원로 121,348,일원역,1000,서울,127.0840634,37.4838708,3,3호선,,,,,,,
1827,강촌,강원도 춘천시 남산면 방곡리 409,강원도 춘천시 남산면 강촌로 150,P137,강촌역,1000,서울,127.6341726,37.8057443,108,경춘선,,,,,,,
1301,원덕,경기도 양평군 양평읍 원덕리 306-4,경기도 양평군 양평읍 원덕흑천길 138,K136,원덕역,1000,서울,127.5466435,37.468719,104,경의중앙선,,,,,,,
817,가락시장,서울특별시 송파구 가락동 184-23,서울특별시 송파구 송파대로 257,817,가락시장역,1000,서울,127.1183096,37.4929616,8,8호선,350,,,,,,
554,강일,서울특별시 강동구 강일동 산 22-14,서울특별시 강동구 고덕로 456,554,강일역,1000,서울,127.1757101,37.557471,5,5호선,,,,,,,
574,거여,서울특별시 송파구 거여동 20-14,서울특별시 송파구 오금로 499,P554,거여역,1000,서울,127.1437699,37.4933424,5,5호선,,,,,,,
351,경찰병원,서울특별시 송파구 가락동 10-15,서울특별시 송파구 중대로 149,351,경찰병원역,1000,서울,127.1242116,37.495702,3,3호선,,,,,,,
4006,계양,인천광역시 계양구 귤현동 451-264,인천광역시 계양구 다남로 24,A06,계양역,1000,서울,126.7362988,37.5717656,101,공항철도,20110,,,,,,
512,김포공항,서울특별시 강서구 방화동 886,서울특별시 강서구 하늘길 77,512,김포공항역,1000,서울,126.8012887,37.5624022,5,5호선,"902,400,511,520",,,,,,
902,김포공항,서울특별시 강서구 방화동 886,서울특별시 강서구 하늘길 77,902,김포공항역,1000,서울,126.8027857,37.5618623,9,9호선,"512,400,511,520",,,,,,
11520,김포공항,서울특별시 강서구 방화동,서울특별시 강서구 하늘길 77 (방화동),G109,김포공항역,1000,서울,126.8026246,37.5622872,115,김포골드라인,"5,129,024,005",,,,,,
906,양천향교,서울특별시 강서구 가양동 159-3,서울특별시 강서구 양천로 341,906,양천향교역,1000,서울,126.8418407,37.5681281,9,9호선,,,,,,,
904,신방화,서울특별시 강서구 방화동 217-156,서울특별시 강서구 방화대로 301,904,신방화역,1000,서울,126.8173535,37.5675126,9,9호선,,,,,,,
620,마포구청,서울특별시 마포구 성산동 592,서울특별시 마포구 월드컵로 190,620,마포구청역,1000,서울,126.903444,37.5634062,6,6호선,,,,,,,
616,새절,서울특별시 은평구 신사동 337-5,서울특별시 은평구 증산로 400,616,새절역,1000,서울,126.9136065,37.5910546,6,6호선,,,,,,,
236,영등포구청,서울특별시 영등포구 당산동3가 270-1,서울특별시 영등포구 당산로 121,236,영등포구청역,1000,서울,126.8965645,37.525469,2,2호선,523,,,,,,
913,당산,서울특별시 영등포구 당산동6가 227-1,서울특별시 영등포구 양평로 40,913,당산역,1000,서울,126.9026457,37.5335448,9,9호선,237,,,,,,
621,망원,서울특별시 마포구 망원동 378,서울특별시 마포구 월드컵로 77,621,망원역,1000,서울,126.9101054,37.5560681,6,6호선,,,,,,,
1635,강매,경기도 고양시 덕양구 행신동 1115-1,경기도 고양시 덕양구 소원로 202,K319,강매역,1000,서울,126.8444681,37.6122702,104,경의중앙선,,,,,,,
321,연신내,서울특별시 은평구 갈현동 397,서울특별시 은평구 통일로 849,321,연신내역,1000,서울,126.9211924,37.619062,3,3호선,614,,,,,,
612,불광,서울특별시 은평구 대조동 14-1,서울특별시 은평구 통일로 723-1,612,불광역,1000,서울,126.9296543,37.6110424,6,6호선,322,,,,,,
70096,다대포항,부산광역시 사하구 다대동 902,부산광역시 사하구 다대로 548,96,다대포항역,7000,부산,128.9712931,35.0576598,71,1호선,,,,,,,
141,구로,서울특별시 구로구 구로동 585-3,서울특별시 구로구 구로중앙로 174,141,구로역,1000,서울,126.8824085,37.5031569,1,1호선,,,,,,,
